200	100	0	0
0	1	22	54
1	2	23	39
2	2	19	51
3	3	32	57
4	4	27	56
5	5	28	63
6	5	20	56
7	5	22	71
8	6	35	49
9	6	18	63
10	11	21	60
11	11	27	41
12	12	26	65
13	13	41	25
14	14	35	42
15	15	26	47
16	16	45	35
17	16	38	38
18	17	45	57
19	19	32	54
20	20	35	26
21	25	53	25
22	26	44	25
23	27	48	43
24	28	45	62
25	29	47	28
26	30	53	54
27	30	44	63
28	32	44	51
29	32	51	45
30	33	43	61
31	33	43	36
32	34	62	33
33	35	46	40
34	38	57	68
35	39	49	31
36	40	62	69
37	40	60	50
38	41	66	36
39	41	59	56
40	44	67	74
41	45	60	59
42	45	74	30
43	46	57	33
44	46	68	69
45	46	64	66
46	48	72	51
47	48	58	27
48	49	76	28
49	49	70	48
50	51	62	35
51	51	76	63
52	54	76	28
53	55	75	65
54	58	70	36
55	60	88	42
56	60	74	70
57	61	73	70
58	62	86	51
59	62	82	36
60	64	76	37
61	64	78	60
62	65	83	41
63	67	88	62
64	67	78	30
65	68	90	48
66	69	96	40
67	70	91	34
68	72	82	42
69	73	98	71
70	74	94	51
71	75	88	53
72	76	105	27
73	76	103	36
74	76	103	69
75	79	90	27
76	80	96	32
77	80	98	52
78	80	98	26
79	82	111	27
80	82	106	53
81	83	107	69
82	85	100	33
83	86	101	60
84	86	99	68
85	86	104	58
86	87	101	67
87	89	104	32
88	90	117	45
89	91	120	67
90	92	106	39
91	92	108	31
92	94	105	49
93	94	120	41
94	96	117	43
95	98	112	61
96	98	122	56
97	98	119	38
98	100	126	63
99	100	117	55
100	102	124	45
101	103	116	33
102	104	121	28
103	104	126	37
104	104	118	45
105	105	126	62
106	105	124	39
107	106	118	74
108	107	131	47
109	108	123	71
110	108	132	42
111	108	125	33
112	110	128	25
113	110	134	54
114	111	130	42
115	111	135	52
116	112	129	62
117	115	134	38
118	117	138	46
119	118	140	45
120	119	129	51
121	119	139	47
122	120	141	68
123	121	142	36
124	122	136	66
125	124	137	46
126	125	152	59
127	128	146	58
128	128	139	58
129	129	158	38
130	130	158	32
131	130	151	58
132	132	152	25
133	132	149	63
134	134	162	65
135	134	146	48
136	135	161	68
137	137	157	50
138	137	154	67
139	138	155	67
140	139	160	26
141	139	158	35
142	140	162	56
143	141	153	28
144	144	170	60
145	146	172	65
146	146	156	62
147	148	164	32
148	148	174	62
149	148	159	28
150	154	174	36
151	155	179	61
152	155	178	32
153	156	177	61
154	157	180	28
155	158	171	57
156	159	183	44
157	160	178	31
158	160	187	73
159	160	170	43
160	161	187	27
161	161	176	64
162	162	181	63
163	163	182	59
164	165	194	52
165	167	196	50
166	167	178	29
167	168	196	47
168	168	183	34
169	170	198	67
170	170	194	47
171	170	193	40
172	173	185	57
173	173	191	36
174	176	197	32
175	178	199	50
176	179	197	52
177	179	205	50
178	180	200	36
179	182	210	52
180	183	208	35
181	183	212	35
182	184	203	33
183	185	212	63
184	186	215	43
185	186	215	28
186	186	205	33
187	187	205	64
188	189	207	70
189	189	209	26
190	190	202	44
191	191	203	30
192	192	202	66
193	193	215	50
194	195	224	57
195	196	210	50
196	196	209	60
197	197	215	38
198	199	216	65
199	200	215	38
