50	100	0	0
0	2	44	28
1	3	52	35
2	5	64	30
3	5	48	38
4	6	46	32
5	7	48	42
6	8	52	39
7	10	60	30
8	10	54	26
9	11	59	25
10	13	50	29
11	14	59	37
12	14	41	40
13	14	69	28
14	15	45	28
15	17	51	32
16	19	51	27
17	19	77	35
18	21	48	32
19	23	46	40
20	23	70	30
21	25	48	41
22	26	53	29
23	26	70	27
24	26	74	47
25	28	83	38
26	29	73	35
27	31	85	27
28	31	78	38
29	31	82	27
30	34	75	30
31	35	55	28
32	37	64	33
33	37	74	33
34	38	80	48
35	40	75	47
36	41	86	44
37	41	84	26
38	41	91	35
39	41	67	34
40	42	82	35
41	43	78	49
42	45	104	30
43	46	103	27
44	50	105	45
45	52	89	26
46	55	105	48
47	55	111	45
48	57	91	49
49	60	84	44
