50	100	0	0
0	1	25	50
1	2	12	56
2	3	25	60
3	4	22	26
4	4	18	53
5	4	27	27
6	4	20	46
7	4	16	48
8	6	26	26
9	8	21	28
10	9	36	71
11	9	32	51
12	11	37	43
13	12	37	43
14	12	38	32
15	13	35	32
16	14	38	42
17	15	38	41
18	15	31	64
19	16	36	49
20	17	44	48
21	20	31	31
22	21	41	69
23	21	39	58
24	22	50	66
25	24	46	57
26	25	54	75
27	25	46	73
28	27	53	37
29	28	47	56
30	29	49	61
31	33	46	49
32	36	58	67
33	39	68	34
34	41	61	31
35	41	60	25
36	41	66	32
37	42	53	51
38	43	70	50
39	45	55	44
40	45	65	40
41	46	69	25
42	48	69	65
43	48	67	56
44	48	64	47
45	49	71	37
46	49	77	65
47	49	72	66
48	50	78	67
49	50	61	48
