200	100	0	0
0	1	59	48
1	4	39	47
2	4	53	29
3	6	49	27
4	8	44	44
5	8	52	39
6	8	37	34
7	8	35	48
8	10	36	29
9	12	57	28
10	14	57	45
11	16	70	32
12	17	63	27
13	18	59	45
14	19	75	49
15	20	50	37
16	20	68	39
17	21	47	48
18	21	50	25
19	21	42	48
20	22	79	27
21	23	46	28
22	23	50	38
23	24	53	30
24	24	76	43
25	24	44	30
26	25	47	28
27	28	84	29
28	28	87	34
29	28	84	33
30	29	52	42
31	30	67	48
32	34	66	31
33	34	85	40
34	34	59	32
35	35	58	48
36	36	90	49
37	36	56	27
38	36	92	39
39	38	95	44
40	40	84	34
41	40	75	35
42	41	75	38
43	43	79	45
44	43	90	28
45	43	79	47
46	45	68	32
47	45	69	27
48	46	98	34
49	50	70	38
50	51	98	30
51	51	73	32
52	51	92	34
53	52	91	40
54	54	93	31
55	54	96	26
56	56	85	35
57	57	94	33
58	57	95	48
59	62	95	43
60	62	114	30
61	62	95	25
62	62	107	25
63	64	107	31
64	65	97	39
65	67	100	28
66	68	94	42
67	69	90	40
68	70	122	31
69	71	94	31
70	71	117	49
71	73	93	29
72	73	125	27
73	73	128	38
74	76	117	35
75	76	99	33
76	76	96	37
77	78	116	34
78	78	104	29
79	79	103	38
80	79	138	47
81	79	137	34
82	80	129	44
83	81	106	31
84	82	141	34
85	82	126	25
86	83	106	39
87	86	135	43
88	87	116	48
89	87	108	25
90	87	136	42
91	87	136	32
92	87	107	31
93	88	146	26
94	89	129	26
95	89	119	46
96	92	135	39
97	95	149	48
98	97	132	45
99	100	139	31
100	105	164	46
101	105	145	34
102	107	160	37
103	109	153	49
104	110	137	43
105	111	152	37
106	111	165	43
107	112	164	43
108	113	141	40
109	114	154	26
110	114	156	27
111	114	143	42
112	114	153	26
113	116	158	29
114	116	166	43
115	117	165	37
116	118	170	46
117	118	150	29
118	119	161	41
119	119	148	35
120	120	167	35
121	120	145	48
122	120	178	38
123	120	159	29
124	123	165	36
125	127	155	49
126	128	175	27
127	129	187	30
128	130	187	29
129	131	182	39
130	133	191	46
131	135	165	39
132	136	158	33
133	136	163	29
134	136	179	45
135	137	174	49
136	138	170	45
137	140	180	48
138	140	190	27
139	142	183	48
140	143	193	32
141	144	197	44
142	144	178	40
143	144	180	31
144	144	181	32
145	145	180	26
146	146	205	25
147	147	173	37
148	148	190	34
149	149	179	27
150	152	209	26
151	152	189	49
152	154	211	28
153	154	177	45
154	155	178	43
155	155	202	45
156	162	195	26
157	162	199	36
158	163	186	43
159	163	204	28
160	164	221	48
161	165	193	32
162	165	188	28
163	167	223	49
164	167	203	48
165	168	188	32
166	170	206	28
167	170	204	33
168	171	206	30
169	172	228	26
170	173	210	30
171	174	198	39
172	174	201	41
173	175	199	40
174	178	233	31
175	179	219	36
176	179	199	26
177	179	220	25
178	179	221	43
179	180	200	47
180	180	212	45
181	182	228	43
182	184	234	36
183	185	239	48
184	186	244	48
185	187	211	35
186	190	226	31
187	191	229	25
188	191	217	41
189	192	222	37
190	194	237	44
191	195	250	26
192	195	254	42
193	196	230	48
194	197	254	36
195	198	232	49
196	198	251	49
197	198	218	38
198	199	240	40
199	200	255	41
