200	100	0	0
0	1	41	32
1	1	43	33
2	4	42	43
3	7	37	39
4	8	45	38
5	8	39	33
6	10	48	32
7	10	50	36
8	11	41	42
9	13	47	34
10	13	65	47
11	14	51	42
12	16	44	26
13	17	60	47
14	17	68	45
15	17	50	44
16	18	66	44
17	21	46	36
18	22	49	43
19	23	68	45
20	23	82	30
21	24	67	37
22	24	78	45
23	24	78	32
24	25	84	42
25	27	51	42
26	29	51	38
27	31	72	43
28	33	65	40
29	33	84	38
30	33	55	35
31	35	63	48
32	38	86	36
33	39	95	38
34	40	98	43
35	41	90	28
36	41	67	35
37	41	67	29
38	42	98	46
39	42	88	29
40	43	99	40
41	43	75	44
42	44	91	47
43	47	101	31
44	47	97	37
45	48	92	35
46	48	91	41
47	48	73	32
48	49	91	34
49	50	106	37
50	51	97	31
51	53	101	29
52	54	102	25
53	54	108	44
54	55	93	49
55	56	108	46
56	56	113	47
57	57	81	30
58	58	95	36
59	59	92	25
60	61	115	37
61	63	87	41
62	63	117	32
63	63	94	37
64	67	95	41
65	68	111	27
66	68	91	28
67	68	127	48
68	69	90	28
69	71	121	38
70	72	130	45
71	73	122	35
72	74	131	35
73	76	115	25
74	76	124	26
75	76	135	47
76	78	130	46
77	79	129	28
78	82	121	49
79	82	111	39
80	83	132	28
81	83	121	36
82	84	107	35
83	86	139	44
84	88	141	45
85	88	135	39
86	89	132	31
87	91	142	47
88	94	119	42
89	94	150	27
90	96	141	28
91	96	132	33
92	96	118	44
93	97	127	33
94	97	121	25
95	97	143	36
96	99	145	26
97	99	138	43
98	100	128	29
99	100	140	46
100	102	161	27
101	102	153	25
102	104	149	33
103	104	149	40
104	104	128	26
105	106	129	47
106	106	149	33
107	106	136	47
108	106	154	31
109	107	151	40
110	107	166	28
111	108	137	34
112	108	143	47
113	108	148	40
114	109	165	43
115	111	158	37
116	112	165	39
117	113	143	48
118	118	177	25
119	121	179	37
120	122	160	28
121	125	158	37
122	127	174	43
123	128	171	33
124	128	168	49
125	128	158	43
126	129	159	42
127	131	175	44
128	132	172	36
129	133	191	48
130	133	156	39
131	134	164	35
132	135	160	42
133	136	186	36
134	137	157	29
135	139	171	37
136	139	173	26
137	139	190	49
138	143	189	25
139	144	176	35
140	145	180	44
141	145	170	30
142	146	177	30
143	146	172	40
144	147	173	26
145	148	197	36
146	148	191	41
147	149	177	49
148	149	201	33
149	149	195	35
150	152	194	27
151	153	201	30
152	154	184	43
153	155	176	34
154	157	198	34
155	157	201	45
156	157	197	40
157	158	210	48
158	161	213	42
159	162	204	29
160	162	214	45
161	162	184	43
162	163	184	38
163	163	201	28
164	164	187	25
165	165	201	36
166	166	202	42
167	167	214	30
168	170	193	38
169	172	214	35
170	172	212	26
171	174	213	29
172	175	230	36
173	176	213	28
174	176	231	25
175	176	216	45
176	176	213	35
177	179	215	33
178	179	219	48
179	181	209	31
180	182	238	47
181	183	232	36
182	184	237	45
183	186	208	31
184	188	234	35
185	188	244	35
186	190	231	47
187	192	241	48
188	192	237	43
189	193	225	48
190	194	236	28
191	194	217	48
192	196	236	31
193	196	220	26
194	197	225	47
195	198	230	35
196	199	227	39
197	199	225	49
198	200	246	27
199	200	229	26
