50	100	0	0
0	1	28	49
1	2	28	66
2	4	30	65
3	4	31	32
4	5	21	55
5	6	17	64
6	8	23	62
7	10	21	25
8	10	33	34
9	11	39	44
10	11	34	46
11	11	29	69
12	13	27	71
13	14	31	55
14	15	38	61
15	16	35	69
16	19	45	43
17	19	35	35
18	21	32	51
19	22	48	71
20	24	42	35
21	27	42	74
22	28	50	45
23	28	49	38
24	28	57	61
25	29	40	51
26	29	53	43
27	31	59	44
28	31	44	35
29	31	58	67
30	32	58	28
31	36	59	43
32	37	60	30
33	39	59	70
34	39	51	27
35	39	61	36
36	41	58	42
37	43	61	69
38	43	64	49
39	43	70	35
40	46	58	40
41	47	76	69
42	47	74	25
43	47	65	33
44	50	76	63
45	54	69	33
46	54	74	50
47	55	80	39
48	55	72	68
49	59	74	66
