50	100	0	0
0	1	31	40
1	1	35	56
2	2	53	56
3	6	33	40
4	6	42	54
5	6	53	30
6	7	60	64
7	8	49	68
8	8	64	57
9	11	67	27
10	11	55	71
11	12	68	27
12	13	68	37
13	16	49	43
14	18	77	45
15	19	74	33
16	19	53	72
17	20	71	31
18	21	54	62
19	22	48	57
20	24	73	40
21	25	70	30
22	25	68	72
23	26	55	66
24	27	58	32
25	27	78	44
26	28	71	48
27	31	63	61
28	34	65	68
29	35	64	73
30	36	76	61
31	36	78	56
32	37	59	67
33	39	65	43
34	39	79	69
35	39	80	64
36	41	81	70
37	45	69	46
38	45	71	28
39	46	82	70
40	46	93	55
41	47	98	62
42	48	93	54
43	49	92	74
44	50	108	33
45	51	92	60
46	51	82	33
47	51	78	28
48	54	82	56
49	58	95	52
