50	100	0	0
0	1	22	53
1	1	44	70
2	3	54	40
3	3	55	39
4	4	32	55
5	6	55	36
6	8	55	33
7	9	67	25
8	10	46	50
9	14	36	25
10	14	46	52
11	16	48	52
12	16	55	28
13	17	39	44
14	17	40	63
15	17	46	53
16	18	69	45
17	19	73	51
18	21	65	44
19	21	54	28
20	23	53	63
21	23	44	63
22	27	81	53
23	27	56	55
24	27	86	54
25	28	53	55
26	29	70	36
27	32	67	64
28	34	85	60
29	34	90	61
30	34	68	31
31	34	90	25
32	37	61	61
33	37	58	65
34	37	93	53
35	40	97	27
36	42	85	41
37	42	64	71
38	42	97	67
39	47	100	59
40	47	89	33
41	48	86	58
42	48	70	28
43	48	83	53
44	49	98	47
45	55	95	58
46	57	96	46
47	58	111	26
48	60	80	47
49	60	90	48
