200	100	0	0
0	4	17	37
1	5	29	43
2	6	29	27
3	7	36	43
4	7	29	45
5	8	29	44
6	10	26	47
7	10	26	37
8	10	37	27
9	11	39	30
10	16	32	35
11	16	26	34
12	16	33	36
13	18	28	39
14	20	41	37
15	20	49	25
16	20	41	45
17	21	36	27
18	21	32	25
19	23	38	36
20	23	42	45
21	25	36	34
22	26	37	35
23	26	48	38
24	26	49	46
25	27	55	40
26	28	44	25
27	30	42	34
28	34	57	41
29	34	51	29
30	34	60	47
31	36	61	40
32	39	65	25
33	39	66	37
34	40	54	35
35	41	63	45
36	41	60	25
37	41	57	26
38	41	51	38
39	42	66	28
40	45	72	28
41	45	60	28
42	45	74	34
43	46	71	36
44	47	65	28
45	48	77	35
46	48	72	42
47	49	76	34
48	49	70	32
49	50	77	37
50	51	77	45
51	53	80	48
52	55	68	32
53	55	79	46
54	56	78	25
55	58	69	41
56	58	87	31
57	59	83	43
58	59	74	44
59	59	74	48
60	59	72	40
61	62	76	36
62	63	78	29
63	64	83	31
64	64	84	27
65	65	89	34
66	66	90	38
67	66	77	38
68	67	93	47
69	67	96	38
70	67	94	28
71	68	83	33
72	69	89	47
73	72	86	42
74	73	89	36
75	74	98	25
76	75	88	39
77	75	94	38
78	75	98	35
79	77	96	44
80	79	92	43
81	80	109	46
82	82	111	32
83	82	104	30
84	82	100	25
85	83	105	33
86	83	110	37
87	84	100	44
88	85	109	33
89	87	109	37
90	87	100	27
91	87	111	39
92	88	102	43
93	89	118	38
94	89	103	30
95	89	100	48
96	96	116	28
97	96	114	40
98	97	124	37
99	100	111	38
100	101	130	26
101	101	127	28
102	101	123	48
103	102	129	46
104	103	125	41
105	104	131	39
106	104	128	32
107	105	116	48
108	105	129	30
109	106	125	26
110	106	130	49
111	106	131	32
112	107	130	31
113	108	123	25
114	110	135	30
115	111	130	34
116	111	138	36
117	112	136	27
118	115	128	30
119	117	134	44
120	119	133	43
121	119	135	38
122	120	132	37
123	121	142	35
124	121	144	30
125	126	146	27
126	127	154	48
127	127	151	31
128	127	142	28
129	128	144	41
130	132	160	46
131	132	151	40
132	132	143	27
133	134	155	31
134	136	162	41
135	137	161	30
136	137	161	48
137	138	162	42
138	139	152	35
139	141	158	45
140	141	161	32
141	142	167	48
142	142	154	41
143	143	163	36
144	143	162	42
145	144	163	33
146	145	172	42
147	147	168	44
148	148	161	46
149	149	178	41
150	152	180	45
151	152	176	37
152	154	177	31
153	155	183	35
154	156	171	26
155	158	186	35
156	160	177	26
157	163	189	32
158	163	174	30
159	164	186	33
160	167	186	47
161	168	193	31
162	169	181	36
163	169	192	40
164	171	187	46
165	171	200	49
166	172	193	30
167	173	195	48
168	173	202	43
169	173	200	36
170	174	201	40
171	175	204	34
172	176	205	42
173	176	193	41
174	177	199	43
175	179	205	39
176	179	203	26
177	179	199	30
178	180	208	45
179	180	202	41
180	184	197	31
181	185	205	26
182	186	204	35
183	186	207	30
184	187	215	39
185	187	211	29
186	187	209	26
187	188	216	42
188	189	206	25
189	189	208	42
190	189	212	36
191	189	215	39
192	191	208	33
193	193	214	38
194	193	206	47
195	196	223	44
196	198	209	26
197	198	217	45
198	198	214	40
199	200	212	42
