200	100	0	0
0	1	42	30
1	1	58	43
2	3	60	62
3	4	40	68
4	4	35	28
5	6	26	53
6	6	40	42
7	9	49	33
8	10	33	66
9	11	38	54
10	14	59	65
11	16	73	42
12	16	69	70
13	22	55	30
14	24	45	54
15	25	54	57
16	26	71	28
17	28	69	65
18	28	59	72
19	29	63	62
20	29	72	49
21	29	82	54
22	30	78	43
23	32	57	32
24	34	62	39
25	34	62	56
26	34	64	47
27	36	91	68
28	40	89	59
29	41	81	55
30	41	79	44
31	44	65	48
32	44	80	39
33	44	74	73
34	44	78	29
35	44	70	46
36	45	94	29
37	47	79	67
38	48	94	69
39	48	94	36
40	49	90	48
41	50	92	56
42	53	104	45
43	55	112	29
44	55	113	60
45	56	76	64
46	56	77	59
47	57	115	59
48	57	91	41
49	58	101	58
50	59	102	66
51	61	97	69
52	62	103	64
53	63	97	48
54	64	117	64
55	65	108	38
56	69	93	28
57	69	117	74
58	70	93	48
59	70	100	32
60	72	95	43
61	72	107	45
62	75	121	52
63	76	133	64
64	76	105	38
65	77	109	43
66	78	122	31
67	79	127	50
68	81	112	64
69	82	109	70
70	82	123	32
71	83	114	36
72	86	123	40
73	86	107	50
74	89	146	36
75	92	116	43
76	93	133	44
77	95	146	61
78	96	129	65
79	97	141	62
80	98	121	35
81	98	119	27
82	99	121	73
83	100	154	25
84	101	153	50
85	102	134	32
86	104	152	51
87	105	158	69
88	105	127	47
89	107	153	33
90	108	160	43
91	108	132	38
92	109	132	74
93	110	153	69
94	114	159	56
95	114	136	40
96	114	172	52
97	115	139	63
98	116	136	29
99	117	162	61
100	117	171	47
101	118	155	32
102	121	175	29
103	122	174	69
104	124	151	47
105	125	149	69
106	126	164	45
107	129	186	52
108	129	174	29
109	130	151	63
110	130	189	31
111	134	176	30
112	134	186	53
113	136	168	73
114	137	161	46
115	138	160	49
116	138	193	64
117	138	161	54
118	139	179	48
119	140	166	48
120	140	163	41
121	143	166	56
122	145	175	31
123	148	191	52
124	150	181	70
125	150	179	41
126	154	182	41
127	154	186	53
128	155	212	59
129	156	190	56
130	157	178	71
131	158	189	41
132	159	212	45
133	160	198	41
134	160	200	36
135	161	189	45
136	161	217	72
137	161	187	34
138	161	192	55
139	162	182	32
140	162	199	37
141	162	197	64
142	165	224	36
143	165	195	43
144	166	194	40
145	167	190	69
146	167	192	26
147	168	225	56
148	170	222	36
149	172	226	60
150	175	229	28
151	179	207	73
152	180	227	45
153	181	212	66
154	182	232	39
155	186	239	25
156	186	237	53
157	187	231	27
158	187	212	55
159	188	244	55
160	190	226	64
161	190	215	52
162	190	212	48
163	195	237	41
164	198	223	39
165	199	223	67
166	200	235	35
167	200	259	31
168	201	235	53
169	201	257	59
170	208	246	43
171	208	238	59
172	210	240	42
173	211	237	66
174	213	255	58
175	213	240	42
176	213	236	29
177	214	246	55
178	215	244	69
179	216	260	72
180	216	255	46
181	217	274	71
182	217	254	53
183	219	263	71
184	220	243	25
185	220	241	46
186	221	246	55
187	221	246	64
188	221	260	73
189	224	260	67
190	225	276	74
191	225	268	57
192	226	254	32
193	227	282	26
194	232	288	72
195	233	278	30
196	234	269	53
197	235	292	63
198	237	281	51
199	239	292	48
