200	100	0	0
0	2	57	34
1	4	55	51
2	5	35	70
3	6	34	26
4	7	42	33
5	8	59	32
6	8	37	49
7	8	59	44
8	9	40	63
9	9	49	32
10	9	39	58
11	12	56	53
12	14	50	65
13	16	48	55
14	16	48	61
15	17	55	62
16	18	70	55
17	20	57	37
18	23	81	32
19	25	62	49
20	28	50	44
21	28	55	27
22	28	70	26
23	28	85	56
24	28	72	40
25	29	81	34
26	30	72	63
27	30	71	55
28	31	51	60
29	33	64	54
30	33	79	61
31	34	88	70
32	38	86	31
33	39	88	63
34	40	90	29
35	41	63	59
36	43	94	70
37	44	64	32
38	44	77	71
39	45	91	72
40	48	91	46
41	49	100	37
42	51	74	28
43	51	74	67
44	53	92	54
45	54	80	53
46	56	79	42
47	57	85	68
48	58	100	28
49	58	81	35
50	58	81	70
51	58	115	34
52	62	102	31
53	62	121	63
54	64	112	60
55	65	113	48
56	65	96	42
57	65	122	31
58	66	102	30
59	67	90	49
60	68	89	71
61	69	104	36
62	70	113	29
63	70	90	50
64	70	102	40
65	71	104	63
66	72	119	25
67	72	105	37
68	77	102	58
69	85	126	34
70	85	141	74
71	86	117	62
72	90	131	41
73	91	142	52
74	95	127	48
75	96	116	35
76	96	145	64
77	96	127	56
78	97	154	63
79	97	117	61
80	99	137	31
81	100	125	59
82	100	131	62
83	100	141	42
84	105	138	34
85	105	157	53
86	106	146	38
87	108	135	44
88	108	163	41
89	108	130	38
90	110	151	25
91	110	155	40
92	110	165	58
93	111	161	50
94	111	145	68
95	111	164	28
96	111	150	73
97	112	137	31
98	113	151	54
99	116	140	43
100	119	150	44
101	123	159	64
102	124	146	51
103	125	160	47
104	125	175	25
105	127	184	40
106	129	186	38
107	130	162	45
108	131	176	36
109	132	188	59
110	133	178	43
111	134	161	34
112	134	188	31
113	134	193	57
114	134	166	40
115	134	164	28
116	136	178	57
117	136	185	67
118	139	184	30
119	141	162	42
120	145	176	35
121	145	169	29
122	146	171	37
123	146	195	35
124	149	187	55
125	150	191	69
126	152	183	60
127	156	209	68
128	157	183	66
129	158	178	25
130	158	201	41
131	160	205	27
132	163	202	58
133	163	222	36
134	166	206	48
135	167	202	27
136	169	210	67
137	170	192	54
138	172	225	38
139	173	203	73
140	173	199	29
141	173	211	27
142	174	203	55
143	175	207	73
144	176	215	31
145	177	230	43
146	177	229	38
147	178	200	31
148	180	205	44
149	181	211	40
150	183	238	67
151	184	213	64
152	184	218	56
153	185	217	52
154	185	222	36
155	185	210	36
156	187	238	40
157	187	215	36
158	189	240	33
159	191	245	69
160	191	211	63
161	191	243	68
162	194	225	65
163	195	219	29
164	195	231	33
165	197	223	26
166	199	221	41
167	200	250	35
168	202	256	51
169	203	254	26
170	204	235	32
171	204	258	55
172	206	255	53
173	208	230	52
174	210	256	72
175	211	233	56
176	211	234	55
177	211	251	27
178	212	261	36
179	214	245	42
180	217	276	61
181	218	261	51
182	220	277	60
183	221	250	49
184	221	274	64
185	223	261	35
186	227	249	72
187	229	252	57
188	229	280	37
189	230	254	38
190	230	289	29
191	231	270	59
192	232	281	71
193	233	267	53
194	233	255	70
195	235	287	56
196	236	265	73
197	236	258	56
198	238	260	65
199	239	287	68
