150	100	0	0
0	2	15	64
1	2	18	66
2	2	18	45
3	3	21	45
4	5	16	63
5	6	27	37
6	6	29	68
7	7	19	59
8	9	25	73
9	10	39	34
10	10	37	35
11	12	22	40
12	12	39	62
13	12	26	43
14	16	34	55
15	16	28	44
16	17	31	52
17	19	44	44
18	19	30	58
19	26	44	25
20	26	47	65
21	29	42	42
22	30	53	60
23	30	51	72
24	30	49	50
25	31	45	58
26	33	51	46
27	34	59	67
28	36	46	57
29	37	59	50
30	37	48	43
31	37	55	59
32	38	67	29
33	38	64	27
34	39	50	68
35	39	63	57
36	40	52	55
37	41	60	46
38	43	70	50
39	46	56	33
40	48	74	29
41	50	75	59
42	51	64	32
43	51	79	51
44	51	74	25
45	55	82	46
46	56	80	36
47	59	78	57
48	60	86	50
49	61	72	55
50	63	73	35
51	64	80	31
52	64	83	26
53	65	79	71
54	66	87	59
55	66	89	52
56	66	92	39
57	68	95	27
58	68	86	67
59	69	86	54
60	72	90	25
61	72	88	71
62	75	93	25
63	77	106	57
64	79	98	64
65	79	98	51
66	79	89	39
67	79	92	56
68	81	108	46
69	82	99	52
70	84	96	34
71	87	103	62
72	90	103	35
73	91	105	30
74	92	114	69
75	92	121	66
76	92	120	69
77	93	104	29
78	93	121	60
79	95	108	33
80	95	124	66
81	98	114	61
82	99	113	63
83	100	128	63
84	101	127	27
85	102	130	55
86	102	126	69
87	103	130	50
88	103	130	50
89	103	120	37
90	103	115	73
91	108	134	54
92	109	132	73
93	111	129	27
94	112	140	34
95	113	142	50
96	114	124	57
97	117	132	42
98	120	131	57
99	120	146	42
100	120	137	67
101	120	141	52
102	120	136	58
103	124	153	37
104	132	154	31
105	133	156	27
106	135	162	69
107	135	153	62
108	136	147	65
109	137	164	47
110	138	161	28
111	141	167	32
112	141	164	37
113	142	166	28
114	143	170	67
115	144	165	32
116	144	160	55
117	145	174	51
118	146	160	34
119	146	161	62
120	146	172	55
121	146	171	32
122	147	161	47
123	148	173	59
124	150	172	39
125	150	179	56
126	152	172	72
127	153	172	53
128	157	178	59
129	159	188	73
130	159	175	69
131	159	174	57
132	161	182	74
133	165	189	33
134	166	177	50
135	169	186	56
136	169	180	65
137	170	186	45
138	171	190	27
139	172	185	50
140	172	183	31
141	172	190	43
142	173	188	59
143	173	186	31
144	174	194	64
145	175	185	27
146	176	202	65
147	178	192	68
148	178	196	34
149	178	202	55
