100	100	0	0
0	1	23	65
1	4	21	70
2	5	31	31
3	5	25	70
4	6	23	56
5	7	35	29
6	8	35	38
7	8	29	52
8	8	30	72
9	9	30	73
10	9	23	32
11	10	26	73
12	12	31	72
13	13	27	49
14	14	40	65
15	14	27	32
16	16	30	46
17	20	33	70
18	22	36	64
19	23	41	72
20	23	39	57
21	27	55	26
22	27	45	67
23	28	41	71
24	29	57	58
25	31	60	62
26	32	50	62
27	33	45	44
28	35	50	57
29	38	56	33
30	39	60	60
31	40	55	26
32	41	63	38
33	41	65	27
34	42	56	29
35	43	55	66
36	44	59	59
37	44	60	40
38	46	64	72
39	46	66	26
40	49	60	46
41	50	65	44
42	51	77	63
43	53	63	64
44	53	81	34
45	53	77	49
46	54	73	47
47	55	76	57
48	56	70	60
49	57	76	62
50	57	86	38
51	59	79	58
52	60	80	57
53	60	74	33
54	62	81	30
55	62	84	49
56	62	85	72
57	63	80	42
58	65	82	54
59	67	96	36
60	68	78	62
61	68	95	37
62	69	97	50
63	70	95	59
64	71	82	69
65	71	86	72
66	71	87	52
67	73	96	31
68	75	87	32
69	75	99	37
70	76	88	67
71	78	101	37
72	79	98	65
73	83	108	37
74	83	107	71
75	87	115	42
76	88	115	34
77	90	106	37
78	92	115	55
79	96	109	48
80	96	106	42
81	98	122	66
82	98	118	54
83	98	117	52
84	102	130	70
85	104	126	39
86	107	129	62
87	108	135	62
88	109	135	44
89	109	130	53
90	110	123	28
91	111	125	27
92	111	138	51
93	113	123	63
94	114	133	71
95	116	129	31
96	116	145	53
97	116	140	48
98	117	137	25
99	119	138	41
