100	100	0	0
0	1	13	55
1	1	23	34
2	2	14	67
3	3	24	60
4	3	16	57
5	6	25	55
6	8	24	68
7	11	25	64
8	13	25	61
9	13	26	45
10	17	44	74
11	17	41	56
12	17	27	42
13	18	44	34
14	19	33	41
15	19	46	37
16	19	45	72
17	21	38	69
18	22	38	74
19	22	35	72
20	22	39	68
21	26	42	33
22	27	53	32
23	28	43	57
24	30	57	64
25	31	44	28
26	31	48	37
27	31	47	25
28	33	54	36
29	34	53	37
30	35	45	70
31	35	52	43
32	38	58	26
33	39	50	57
34	40	54	65
35	41	66	29
36	43	65	25
37	43	69	43
38	44	54	45
39	47	57	45
40	48	65	48
41	50	64	48
42	51	72	52
43	51	77	51
44	51	75	50
45	52	80	64
46	53	73	39
47	54	74	52
48	55	78	53
49	56	83	35
50	59	72	52
51	60	83	35
52	62	75	52
53	64	77	28
54	65	90	68
55	66	86	35
56	69	79	36
57	69	98	44
58	69	96	39
59	69	96	62
60	69	88	40
61	72	92	30
62	73	83	65
63	73	98	37
64	73	98	50
65	73	94	26
66	73	90	56
67	74	93	44
68	80	100	40
69	81	99	41
70	81	93	71
71	82	105	48
72	82	105	25
73	83	107	61
74	83	99	44
75	84	110	26
76	87	102	56
77	89	104	46
78	89	104	54
79	90	115	55
80	92	108	47
81	94	111	27
82	96	119	60
83	97	107	62
84	101	114	45
85	104	122	27
86	104	118	72
87	105	130	68
88	106	128	66
89	107	133	47
90	109	123	69
91	111	129	67
92	111	135	57
93	111	123	50
94	112	130	28
95	115	134	43
96	116	139	36
97	117	145	68
98	117	130	56
99	119	130	61
