100	100	0	0
0	2	21	48
1	2	24	43
2	3	28	70
3	3	26	25
4	3	15	71
5	4	32	59
6	5	22	66
7	7	27	67
8	7	36	30
9	8	37	60
10	9	35	52
11	10	28	51
12	10	36	40
13	11	29	33
14	11	28	40
15	12	36	58
16	16	30	51
17	17	30	55
18	19	33	63
19	20	35	33
20	21	31	49
21	22	43	63
22	24	52	40
23	25	50	66
24	26	40	58
25	27	50	41
26	29	39	51
27	32	57	66
28	32	48	37
29	32	48	25
30	32	57	55
31	33	50	51
32	33	47	36
33	33	54	70
34	34	48	71
35	36	49	49
36	37	54	59
37	38	48	50
38	40	58	39
39	40	50	25
40	40	50	39
41	44	57	58
42	44	58	32
43	46	68	36
44	47	61	68
45	48	69	55
46	49	70	57
47	49	65	28
48	50	79	35
49	50	62	63
50	52	79	56
51	52	77	28
52	54	74	57
53	54	64	50
54	54	69	72
55	55	84	26
56	55	79	61
57	57	71	44
58	61	83	59
59	61	73	28
60	62	83	62
61	63	88	27
62	63	81	57
63	64	75	50
64	65	86	51
65	66	88	61
66	66	78	38
67	67	94	36
68	67	86	62
69	70	85	73
70	70	86	33
71	70	93	43
72	71	91	29
73	72	90	71
74	72	88	65
75	73	94	61
76	73	83	64
77	75	96	53
78	77	105	43
79	78	97	33
80	78	94	69
81	78	104	70
82	79	91	62
83	80	91	43
84	80	98	49
85	82	101	57
86	83	107	39
87	83	106	32
88	84	104	40
89	86	100	42
90	87	100	31
91	88	106	35
92	89	107	52
93	90	119	27
94	91	119	45
95	92	108	60
96	93	120	68
97	94	115	55
98	100	120	48
99	100	126	65
