100	100	0	0
0	1	23	36
1	1	16	35
2	1	17	56
3	2	15	61
4	5	22	66
5	6	33	25
6	6	33	35
7	9	26	48
8	10	33	43
9	15	30	42
10	15	43	28
11	15	37	63
12	16	30	45
13	16	28	58
14	16	37	52
15	17	32	27
16	17	28	40
17	18	31	73
18	20	30	71
19	23	46	43
20	23	48	55
21	24	50	53
22	25	40	66
23	27	54	72
24	27	49	28
25	29	39	69
26	30	46	53
27	31	51	34
28	31	53	36
29	31	49	60
30	33	59	54
31	33	45	54
32	34	63	73
33	35	61	54
34	36	52	29
35	36	58	33
36	39	55	30
37	39	50	32
38	40	60	58
39	42	68	56
40	43	68	43
41	44	72	33
42	46	62	44
43	46	63	64
44	46	59	44
45	47	63	62
46	48	69	39
47	49	70	57
48	50	63	69
49	50	62	35
50	51	68	49
51	51	77	30
52	51	64	31
53	52	72	28
54	52	64	28
55	52	79	56
56	53	78	45
57	54	75	56
58	54	71	67
59	55	74	63
60	58	85	73
61	58	86	64
62	58	77	71
63	59	79	61
64	59	87	37
65	59	80	60
66	62	87	59
67	64	87	63
68	64	83	62
69	65	79	40
70	67	89	50
71	67	80	63
72	68	81	53
73	68	95	72
74	69	81	33
75	69	91	70
76	69	87	62
77	69	91	39
78	69	93	56
79	73	89	48
80	73	83	31
81	73	99	52
82	74	91	73
83	74	97	47
84	77	104	54
85	78	93	30
86	82	111	34
87	82	108	33
88	84	109	26
89	85	108	38
90	86	106	36
91	88	105	42
92	90	116	31
93	91	112	74
94	91	116	50
95	92	121	44
96	94	119	37
97	94	121	43
98	94	113	44
99	94	121	71
