200	100	0	0
0	5	41	45
1	6	29	47
2	6	49	28
3	9	47	47
4	10	57	40
5	10	57	27
6	11	56	31
7	12	33	38
8	12	34	48
9	12	44	49
10	12	53	28
11	13	59	49
12	14	50	48
13	14	66	37
14	15	63	45
15	16	74	28
16	16	57	35
17	16	49	47
18	18	42	44
19	19	63	48
20	21	72	41
21	22	58	25
22	22	45	46
23	22	52	48
24	22	48	41
25	24	55	43
26	26	63	43
27	27	68	34
28	28	66	41
29	30	85	29
30	30	70	42
31	31	88	25
32	32	77	31
33	33	91	26
34	36	65	27
35	41	88	45
36	43	74	42
37	44	90	32
38	46	93	48
39	47	69	25
40	47	77	35
41	49	77	34
42	52	98	44
43	52	105	44
44	52	85	29
45	55	106	37
46	56	103	36
47	57	77	41
48	60	104	42
49	62	97	43
50	62	118	31
51	64	84	41
52	67	105	41
53	67	103	29
54	69	107	27
55	70	120	37
56	73	105	48
57	74	125	33
58	75	113	39
59	75	96	30
60	75	102	43
61	76	124	31
62	77	115	37
63	78	104	42
64	79	112	47
65	82	126	48
66	83	110	38
67	84	133	28
68	84	113	28
69	85	141	31
70	86	116	46
71	87	137	31
72	87	114	45
73	88	119	31
74	89	112	48
75	90	133	33
76	91	138	29
77	95	136	31
78	95	132	40
79	96	141	36
80	96	141	33
81	97	144	45
82	99	144	39
83	100	157	38
84	102	130	47
85	103	151	32
86	103	132	43
87	104	128	43
88	104	148	34
89	105	143	39
90	105	143	26
91	107	153	26
92	108	158	38
93	109	143	44
94	109	155	48
95	110	146	28
96	112	165	39
97	120	173	36
98	120	150	25
99	122	166	33
100	123	166	29
101	124	165	44
102	125	179	32
103	126	156	38
104	126	158	29
105	127	151	40
106	129	186	31
107	131	176	41
108	131	170	42
109	133	178	43
110	133	174	36
111	135	180	27
112	136	177	30
113	137	185	47
114	141	181	28
115	141	200	45
116	141	169	38
117	141	165	49
118	141	165	26
119	142	164	36
120	142	178	27
121	143	180	49
122	145	179	25
123	146	196	44
124	149	194	45
125	149	199	46
126	151	208	27
127	152	210	34
128	153	180	31
129	156	181	45
130	157	204	35
131	159	182	47
132	159	200	29
133	159	200	31
134	160	214	28
135	160	199	28
136	164	199	46
137	165	211	39
138	166	215	38
139	167	207	28
140	169	202	46
141	169	194	40
142	171	214	33
143	171	201	37
144	172	193	35
145	172	222	26
146	174	203	30
147	175	212	28
148	177	224	29
149	177	211	30
150	178	227	35
151	179	214	26
152	182	229	47
153	183	231	48
154	184	221	37
155	184	204	37
156	184	217	33
157	185	221	47
158	186	216	34
159	187	214	27
160	195	247	44
161	197	234	34
162	198	253	31
163	198	233	35
164	200	250	27
165	200	235	28
166	200	252	48
167	200	250	48
168	201	236	39
169	205	233	26
170	205	256	30
171	207	264	33
172	207	240	45
173	208	254	25
174	208	245	26
175	210	263	29
176	211	261	41
177	211	237	43
178	211	265	41
179	212	271	36
180	213	253	38
181	214	269	32
182	216	259	43
183	216	242	29
184	218	245	42
185	218	254	29
186	220	269	34
187	224	277	40
188	224	275	44
189	224	256	27
190	224	265	48
191	225	248	44
192	226	250	37
193	230	255	35
194	233	280	36
195	233	272	32
196	235	262	37
197	236	275	37
198	237	262	45
199	240	262	44
