150	100	0	0
0	1	42	60
1	1	51	31
2	1	55	55
3	3	52	64
4	4	60	65
5	5	27	27
6	6	63	39
7	6	61	31
8	9	45	25
9	10	65	36
10	12	63	47
11	12	70	26
12	13	53	68
13	14	50	28
14	15	60	56
15	16	72	30
16	16	49	46
17	16	49	51
18	17	76	66
19	18	62	28
20	20	75	53
21	20	54	38
22	21	55	69
23	22	59	34
24	22	60	27
25	23	55	50
26	26	56	41
27	27	49	69
28	28	72	71
29	30	84	44
30	32	63	38
31	34	93	39
32	37	72	33
33	37	90	52
34	38	71	61
35	40	98	61
36	40	84	65
37	46	102	34
38	46	80	43
39	47	67	70
40	48	88	70
41	49	104	61
42	51	74	38
43	52	92	55
44	55	98	71
45	55	90	63
46	56	99	40
47	56	87	51
48	58	97	52
49	58	82	57
50	58	82	39
51	58	109	43
52	59	105	64
53	59	103	49
54	59	89	71
55	60	98	62
56	61	90	53
57	61	85	34
58	64	121	54
59	66	119	51
60	67	104	34
61	68	107	64
62	68	97	58
63	70	110	28
64	70	123	28
65	70	92	53
66	71	127	54
67	74	124	60
68	78	106	48
69	79	129	71
70	80	139	56
71	83	129	52
72	83	118	59
73	87	122	37
74	88	144	42
75	89	132	47
76	89	146	64
77	90	119	70
78	92	129	58
79	93	132	42
80	96	130	73
81	98	144	53
82	99	127	42
83	100	153	55
84	103	128	34
85	104	126	59
86	107	131	62
87	110	152	74
88	111	142	34
89	112	132	26
90	113	139	36
91	116	158	30
92	117	141	54
93	117	165	37
94	117	170	30
95	118	164	54
96	119	149	61
97	120	179	55
98	121	178	59
99	123	174	51
100	124	167	57
101	125	156	57
102	126	170	25
103	128	151	61
104	130	160	42
105	131	169	61
106	131	161	44
107	131	160	45
108	132	152	39
109	133	161	43
110	135	176	58
111	137	193	72
112	139	186	27
113	140	174	30
114	140	170	40
115	144	198	34
116	144	169	29
117	144	176	27
118	145	173	47
119	146	174	46
120	146	200	25
121	147	171	65
122	149	197	37
123	149	208	28
124	150	186	71
125	150	195	63
126	152	210	47
127	153	180	58
128	153	187	40
129	155	189	55
130	162	189	58
131	162	191	72
132	162	202	69
133	166	215	26
134	170	207	59
135	171	206	37
136	171	203	27
137	171	208	39
138	174	199	29
139	174	201	59
140	175	217	39
141	175	205	27
142	176	215	27
143	178	201	74
144	178	235	27
145	179	207	47
146	179	211	53
147	180	215	55
148	180	223	42
149	180	233	70
