150	100	0	0
0	1	20	44
1	2	25	41
2	2	24	49
3	3	16	38
4	6	19	34
5	7	30	28
6	7	29	46
7	9	23	34
8	9	30	25
9	10	22	49
10	12	31	37
11	16	37	47
12	17	36	38
13	17	30	45
14	22	48	46
15	23	43	45
16	25	37	35
17	26	38	26
18	29	50	32
19	31	53	31
20	31	41	27
21	31	53	49
22	32	44	30
23	32	61	40
24	33	61	44
25	34	53	43
26	35	60	42
27	37	58	45
28	38	53	29
29	38	57	42
30	39	51	43
31	39	59	31
32	41	70	27
33	42	70	47
34	43	67	29
35	45	64	25
36	46	60	46
37	46	70	28
38	48	76	32
39	48	65	41
40	49	65	26
41	50	68	29
42	51	79	42
43	52	65	45
44	52	71	37
45	53	63	43
46	56	68	45
47	61	87	32
48	62	85	28
49	62	76	27
50	63	77	49
51	64	93	36
52	65	84	45
53	68	91	40
54	71	99	31
55	71	98	36
56	72	100	37
57	73	91	41
58	74	95	44
59	74	93	47
60	76	89	36
61	76	102	41
62	78	97	30
63	79	92	27
64	79	104	49
65	81	96	39
66	83	100	43
67	83	99	43
68	83	100	30
69	88	112	49
70	88	113	30
71	89	102	32
72	89	99	31
73	90	102	40
74	90	112	30
75	91	106	38
76	91	102	44
77	96	116	32
78	96	115	36
79	97	116	48
80	98	125	35
81	98	125	48
82	99	124	29
83	100	122	27
84	101	126	40
85	102	120	43
86	104	119	47
87	105	123	31
88	110	120	33
89	114	132	33
90	115	143	29
91	116	126	48
92	120	142	29
93	120	133	27
94	120	145	28
95	124	149	44
96	124	149	39
97	125	135	36
98	126	141	31
99	126	155	40
100	127	145	42
101	128	139	26
102	131	152	31
103	131	151	45
104	131	158	32
105	132	149	34
106	133	155	30
107	133	160	49
108	134	154	45
109	135	155	30
110	137	165	47
111	138	167	31
112	139	159	45
113	140	154	38
114	141	162	31
115	142	158	44
116	142	160	41
117	143	156	32
118	145	163	29
119	145	163	42
120	146	173	49
121	146	169	40
122	148	163	26
123	149	170	42
124	150	174	39
125	150	162	40
126	152	162	40
127	152	179	41
128	153	174	43
129	153	175	49
130	156	173	47
131	157	186	27
132	158	172	26
133	159	187	40
134	160	175	45
135	162	188	48
136	164	178	36
137	164	183	33
138	164	174	34
139	164	186	41
140	165	192	42
141	169	193	30
142	170	183	31
143	172	194	41
144	174	197	35
145	174	199	48
146	177	190	26
147	177	201	43
148	178	189	36
149	180	202	35
