100	100	0	0
0	3	32	41
1	3	30	46
2	3	20	27
3	4	29	35
4	4	20	26
5	6	19	40
6	7	31	43
7	8	30	42
8	9	30	26
9	9	23	41
10	9	24	32
11	9	34	33
12	10	31	43
13	14	30	27
14	16	31	31
15	19	33	35
16	20	40	39
17	21	42	32
18	22	33	35
19	24	37	32
20	27	47	47
21	27	47	41
22	28	48	29
23	29	41	41
24	30	43	25
25	30	48	44
26	31	54	25
27	31	56	34
28	32	54	41
29	32	53	25
30	33	62	35
31	36	56	29
32	37	52	39
33	37	50	29
34	37	51	34
35	38	56	47
36	38	59	25
37	39	67	42
38	39	55	32
39	40	55	45
40	42	64	32
41	43	57	34
42	44	57	48
43	45	55	45
44	46	66	47
45	46	56	48
46	48	69	28
47	48	69	33
48	49	60	42
49	50	67	40
50	51	76	45
51	52	73	30
52	53	71	32
53	53	73	30
54	54	71	25
55	54	65	42
56	55	80	32
57	59	84	25
58	60	81	32
59	64	86	27
60	67	88	26
61	68	90	39
62	68	82	25
63	68	93	46
64	69	93	26
65	71	95	37
66	71	83	29
67	73	83	35
68	73	97	46
69	73	99	41
70	74	95	49
71	77	88	34
72	77	93	35
73	77	105	44
74	78	105	47
75	80	103	41
76	80	93	29
77	81	104	32
78	82	93	31
79	84	105	30
80	84	103	42
81	85	108	32
82	85	103	49
83	90	100	46
84	90	108	40
85	90	109	46
86	90	100	32
87	91	112	40
88	92	108	40
89	92	118	32
90	93	121	39
91	94	109	27
92	95	110	44
93	95	106	46
94	95	119	41
95	96	120	26
96	96	118	48
97	96	113	26
98	96	118	31
99	97	117	34
